time_taken
0.24922537803649902
0.25623273849487305
0.25122714042663574
0.26323890686035156
0.2842581272125244
0.3020148277282715
0.3363053798675537
0.3944687843322754
0.4263927936553955
0.7516822814941406
0.6585962772369385
0.865786075592041
0.9658756256103516
1.206650733947754
1.389833927154541
2.087895393371582
2.37949538230896
3.0662479400634766
6.060954570770264
4.19254732131958
7.520522832870483
8.36841106414795
9.060357570648193
10.39197587966919
11.341031551361084
12.676680326461792
14.3424973487854
15.915195941925049
18.063262224197388
19.091638803482056
20.862751483917236
23.209962844848633
26.21682906150818
28.4829523563385
31.702508687973022
34.95639395713806
38.328659534454346
41.68768763542175
44.16529178619385
50.20305275917053
55.557469606399536
56.520607471466064
62.9220073223114
65.98238706588745
72.06778001785278
78.03040146827698
82.50143003463745
89.00464200973511
99.4174554347992
104.29124021530151
112.42633390426636
119.35411190986633
129.63585209846497
140.8737609386444
150.1753852367401
160.58962082862854
168.94064474105835
181.30138969421387
195.47804427146912
209.62043237686157
213.37975072860718
222.0589244365692
232.95464372634888
250.2358422279358
267.44076466560364
272.9309678077698
302.60962748527527
304.63678884506226
317.8660171031952
351.9277651309967
371.31324434280396
386.8726143836975
386.73962330818176
423.07299995422363
432.4570941925049
451.2065694332123
471.1549174785614
492.29528856277466
522.3596482276917
555.8848969936371
576.591094493866
